NIGHT,EXPID,TILEID,TILERA,TILEDEC,MJD,SURVEY,FAPRGRM,FAFLAVOR,EXPTIME,EFFTIME_SPEC,GOALTIME,GOALTYPE,MINTFRAC,AIRMASS,EBV,SEEING_ETC,EFFTIME_ETC,TSNR2_ELG,TSNR2_QSO,TSNR2_LRG,TSNR2_LYA,TSNR2_BGS,TSNR2_GPBDARK,TSNR2_GPBBRIGHT,TSNR2_GPBBACKUP,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GPB_EFFTIME_DARK,GPB_EFFTIME_BRIGHT,GPB_EFFTIME_BACKUP,TRANSPARENCY_GFA,SEEING_GFA,FIBER_FRACFLUX_GFA,FIBER_FRACFLUX_ELG_GFA,FIBER_FRACFLUX_BGS_GFA,FIBERFAC_GFA,FIBERFAC_ELG_GFA,FIBERFAC_BGS_GFA,AIRMASS_GFA,SKY_MAG_AB_GFA,SKY_MAG_G_SPEC,SKY_MAG_R_SPEC,SKY_MAG_Z_SPEC,EFFTIME_GFA,EFFTIME_DARK_GFA,EFFTIME_BRIGHT_GFA,EFFTIME_BACKUP_GFA
20210522,89783,20418,245.062,15.892,59357.32794164,main,bright,mainbright,990.3191528320312,140.56631469726562,180.0,bright,0.85,1.041506052017212,0.049403462558984756,1.3523099422454834,79.74612426757812,19.363388061523438,3.49676251411438,11.586812973022461,4.545726447063498,1004.0451049804688,1101.2452392578125,223.34536743164062,1563.964111328125,166.525146484375,140.56631469726562,52.00201062724257,95.33174896240234,117.30828094482422,114.62186431884766,1.003713638563009,1.7406341799113787,0.31032088756941245,0.24783605064626324,0.12111134993346229,0.527173861654448,0.5778474430736489,0.6139917274115815,1.0435575229227037,19.674297300843023,19.49963555257518,19.701933501799044,19.258937711526926,113.38738979682557,89.00116139742698,113.38738979682557,108.86497939074978
20210522,89784,20418,245.062,15.892,59357.34041219,main,bright,mainbright,636.854248046875,165.31973266601562,180.0,bright,0.85,1.047340989112854,0.049403462558984756,1.3523099422454834,101.58873748779297,22.333637237548828,4.629746437072754,13.509902954101562,6.968208018387668,1180.855224609375,1401.866943359375,274.2008972167969,2109.878173828125,192.0692901611328,165.31973266601562,79.71461363653206,121.3557357788086,144.01927185058594,154.63153076171875,1.0280507115384772,1.2879035742053029,0.4603909983636829,0.3441340071181595,0.16158909390136275,0.8007986590011089,0.8209575340278846,0.8368751918649582,1.0501863723937792,19.68986730897222,19.513123713846934,19.70561461252467,19.190981837002866,136.22807616811792,111.60174640809267,136.22807616811792,175.59961234311373
20210522,89785,20430,251.84,0.962,59357.35115405,main,bright,mainbright,1070.8856201171875,127.62703704833984,180.0,bright,0.85,1.1693719625473022,0.16888949275016785,1.890902042388916,67.8043441772461,18.44717788696289,3.311492443084717,10.7003812789917,3.5900078845908867,911.6217041015625,966.7880859375,195.2635040283203,1393.955078125,158.64573669433594,127.62703704833984,41.068821527300344,83.69216918945312,102.55876922607422,102.16201782226562,1.0057482760170307,1.6811823739041412,0.3228659552386457,0.25535944435227337,0.12420900851994253,0.5497739525193623,0.5988785870924445,0.6337712183033299,1.1739346701683484,19.623080439552602,19.462476024047554,19.636490300890014,19.031512627980472,73.56031316389829,59.345989057556366,73.56031316389829,70.62518552630856
20210522,89786,20430,251.84,0.962,59357.36457336,main,bright,mainbright,1662.5931396484375,213.6076202392578,180.0,bright,0.85,1.180690050125122,0.16888949275016785,1.890902042388916,112.39558410644531,31.387527465820312,5.651034355163574,18.027645111083984,6.545311895641499,1525.7686767578125,1612.673583984375,324.6011657714844,2320.35693359375,269.9327392578125,213.6076202392578,74.87678432028004,139.6046905517578,170.4911346435547,170.05738830566406,1.002613864423012,1.640527351719225,0.33370797529685914,0.26246195471777234,0.12722509387500758,0.5638184381606417,0.6088926255671238,0.6413155763917652,1.1943577941844428,19.64557921530148,19.504406100328367,19.657219142196382,19.097856178053355,121.3331258223747,98.83956688030403,121.3331258223747,119.56816778304768
20210522,89787,20425,263.123,14.947,59357.38722185,main,bright,mainbright,988.3165893554688,145.2958984375,180.0,bright,0.85,1.0505009889602661,0.11194431036710739,1.830970048904419,82.67088317871094,19.948179244995117,3.5307648181915283,12.007322311401367,4.146535517112352,1037.827880859375,1121.900634765625,227.31369018554688,1515.638671875,171.55435180664062,145.2958984375,47.435362980631915,97.11982727050781,119.392578125,111.08012390136719,0.9986595909930107,1.780338678710014,0.3025824601218864,0.24295963892674416,0.11915230972645133,0.5128153350885488,0.5652093391980815,0.6021848018178542,1.054497270693683,20.012130811554037,19.951724502921547,20.048714728855963,19.186909250829363,109.89367534427323,88.72141954478803,109.89367534427323,96.6078448364514
20210522,89788,20425,263.123,14.947,59357.39974101,main,bright,mainbright,1043.2340087890625,167.99203491210938,180.0,bright,0.85,1.060657024383545,0.11194431036710739,1.830970048904419,98.3700180053711,22.81313133239746,4.107856273651123,13.8253173828125,5.450589251122437,1199.943115234375,1329.9508056640625,267.84210205078125,1783.947021484375,196.19293212890625,167.99203491210938,62.35342215647491,115.13015747070312,140.67942810058594,130.7442626953125,0.9959280344627571,1.7347138932543777,0.31469985751375934,0.25119001091923554,0.12269419413825414,0.5255549726876287,0.5770540945147401,0.6134607002395107,1.0677993613130408,20.106932435961554,20.090217934362165,20.115581083748566,19.192203186353044,127.33201416002315,103.52736451387618,127.33201416002315,112.45831203278384
20210522,89789,20427,266.716,19.618,59357.41491173,main,bright,mainbright,1131.766357421875,272.3114318847656,180.0,bright,0.85,1.0432310104370117,0.06796322762966156,1.6133790016174316,183.5115509033203,35.781578063964844,6.932486534118652,22.198732376098633,13.782445041788742,1945.0816650390625,2395.697265625,471.0831604003906,3131.900634765625,307.7215881347656,272.3114318847656,157.66783634670247,207.3888702392578,247.4282684326172,229.5348663330078,1.0019030060196874,1.5974113094060165,0.35157381474772587,0.27533134038437124,0.13291409250558983,0.5959788263068871,0.6401768022741654,0.6717828550963315,1.0516274816771523,20.412718137427706,20.562569426925933,20.398554539119218,19.28599293835965,249.85414291442933,210.8216371878388,249.85414291442933,228.05484769621876
20210522,89790,20930,267.139,22.932,59357.42991958,main,bright,mainbright,751.9733276367188,238.33363342285156,180.0,bright,0.85,1.0500279664993286,0.10638613998889923,1.4646329879760742,182.07693481445312,30.337793350219727,6.162496089935303,19.423416137695312,11.769112758291886,1702.383056640625,2300.131591796875,440.03924560546875,2820.02685546875,260.905029296875,238.33363342285156,134.63580218850808,199.11602783203125,231.12298583984375,206.6778564453125,1.0136795922666484,1.5028297603629153,0.3825939943144106,0.295496928088091,0.141445890882251,0.6475520683660778,0.687560297191716,0.7160961431811577,1.057399811632909,20.940917753076523,21.36802502304958,20.881519391071052,19.41904484922228,211.64130150753434,188.91341053163018,211.64130150753434,184.18438423412752
20210522,89791,1427,266.716,19.618,59357.44057858,main,dark,maindark,1782.660400390625,1185.088134765625,1000.0,dark,0.85,1.0857499837875366,0.06832735985517502,1.3338819742202759,1005.1845092773438,137.80093383789062,29.604705810546875,94.25552368164062,68.69280636198819,7775.97265625,12299.580078125,2186.51171875,11788.5400390625,1185.088134765625,1088.63623046875,785.8290832170102,1064.7406005859375,1148.4273681640625,863.9740600585938,1.0098962211443667,1.4451960951640244,0.4049040553020904,0.31016046546250536,0.14769160182096647,0.6862376599993624,0.7236776414819182,0.7501106326102576,1.1106731757429116,21.758950802128822,22.169904084250177,21.540006570176974,19.698301759900552,1105.7459269881508,1105.7459269881508,1067.0855217194967,757.7697314046392
20210522,89792,20835,310.453,0.055,59357.46428413,main,bright,mainbright,1456.8089599609375,168.42823791503906,180.0,bright,0.85,1.2115579843521118,0.0645197331905365,2.6196999549865723,119.77281951904297,24.780248641967773,4.197258949279785,13.757476806640625,3.9749789525289088,1203.058837890625,1461.7999267578125,297.1820373535156,1999.4632568359375,213.1101531982422,168.42823791503906,45.47279739325379,126.5439682006836,156.0897216796875,146.539306640625,0.9856558237794506,1.7702350743766648,0.29988957392545956,0.2398666122815542,0.11751729905470089,0.4808165675687135,0.5319273560172337,0.5689096363458784,1.198486879374999,19.954329189434347,19.39669376385619,19.906183579262624,19.341004571020004,155.3681329499808,123.12498729027398,155.3681329499808,137.75295488579087
20210523,89869,20738,239.649,33.976,59358.30611948,main,bright,mainbright,916.9935302734375,306.7723693847656,180.0,bright,0.85,1.000741958618164,0.0328439325094223,1.0699900388717651,180.90762329101562,43.417762756347656,9.701812744140625,25.52590560913086,16.936756983119995,2191.231201171875,2746.85693359375,523.8626708984375,4444.99853515625,373.39276123046875,306.7723693847656,193.75240170824293,237.7877960205078,275.1497802734375,325.7709045410156,1.0510571970582747,1.0363847182587334,0.5805262159786013,0.4177888884577231,0.19174313350137423,1.0144561490003416,1.0015153842923492,0.9968729393865694,1.0015707330031618,19.312002544925736,19.145097751585297,19.373797610201834,18.840436626866822,246.29328668552304,199.85130904512485,246.29328668552304,401.28523454357617
20210523,89870,20254,244.064,29.193,59358.3186462,main,bright,mainbright,1261.025390625,325.6971130371094,180.0,bright,0.85,1.0013259649276733,0.049736931920051575,1.3053539991378784,182.4629669189453,44.7416877746582,10.043729782104492,26.845966339111328,19.25541181182489,2326.407958984375,3053.8037109375,586.3976440429688,5023.84423828125,384.7785339355469,325.6971130371094,220.2772519048731,264.3593444824219,307.9952087402344,368.1941223144531,1.036353634759795,1.0468789442524662,0.5675525792567796,0.40983457506877047,0.18855017247326578,0.9733051452303092,0.9643825722050743,0.9634105324248257,1.0028012891687295,18.876243384671618,19.09061487504468,19.223892856470012,18.75764946591145,261.99059598900214,211.66989978444613,261.99059598900214,426.3735873137109
20210523,89871,20253,247.413,27.542,59358.33510946,main,bright,mainbright,1095.2694091796875,191.44931030273438,180.0,bright,0.85,1.004652976989746,0.04558970406651497,0.9437689781188965,106.9195785522461,26.12123680114746,5.456239223480225,15.6941556930542,9.957533287070692,1367.4951171875,1715.1490478515625,337.3310546875,2731.21337890625,224.64263916015625,191.44931030273438,113.9117713847198,148.4757080078125,177.1772918701172,200.1687774658203,1.0323876706486725,1.2632291917636689,0.4506942735361912,0.3369326585997081,0.15833916784893848,0.7791385415738359,0.8009524145605011,0.819542420332174,1.0072557742927903,18.833004903479594,19.103072492139873,19.245421328867064,18.790424499427004,164.62757712232812,130.62511855678954,164.62757712232812,224.93513042727838
20210523,89872,20253,247.413,27.542,59358.34880188,main,bright,mainbright,784.6432495117188,133.70770263671875,180.0,bright,0.85,1.0117870569229126,0.04558970406651497,0.9437689781188965,74.45472717285156,18.346920013427734,3.766477108001709,10.974093437194824,6.139987920969725,955.0550537109375,1163.860107421875,229.78811645507812,1845.0113525390625,157.7835235595703,133.70770263671875,70.23997612607518,100.75214385986328,120.69223022460938,135.21961975097656,1.0344426607509023,1.3131289856129786,0.4492428110757055,0.33723938643594337,0.15878609994414555,0.7725302117434503,0.7945457420788531,0.8128166013301904,1.0154226373541277,18.865657059879304,19.126831433174925,19.26355466148965,18.79572838455921,115.88544854829621,91.92798461208132,115.88544854829621,158.04580417314722
20210523,89873,20385,254.225,17.277,59358.36079994,main,bright,mainbright,989.2705078125,168.8772735595703,180.0,bright,0.85,1.0388720035552979,0.08763851225376129,1.1619110107421875,90.66023254394531,24.335647583007812,4.9675822257995605,14.102581977844238,6.927271480625495,1206.2662353515625,1422.81689453125,279.35247802734375,2267.43603515625,209.2865753173828,168.8772735595703,79.24630954992647,123.16931915283203,146.7250518798828,166.17884826660156,1.010992894614479,1.2704292365288798,0.4687902886924761,0.34948131553083106,0.16390601084939777,0.8000962885602617,0.8189533832306832,0.8352913417722192,1.0429143564914152,19.045007267391412,19.124127019474948,19.296020398906204,18.923161540178132,133.15416514328058,107.79410456542347,133.15416514328058,181.20558779807402
20210523,89874,20385,254.225,17.277,59358.37333148,main,bright,mainbright,885.4488525390625,162.92852783203125,180.0,bright,0.85,1.0491440296173096,0.08763851225376129,1.1619110107421875,90.54376220703125,23.571765899658203,4.834893226623535,13.623387336730957,6.47611200818792,1163.775146484375,1363.381591796875,266.80804443359375,2169.39599609375,202.71719360351562,162.92852783203125,74.08515435207339,118.024169921875,140.1363067626953,158.99356079101562,1.0157785808493638,1.24750077513447,0.48120974295176866,0.3572654997916778,0.1671607421010231,0.8066881379117412,0.8231980537642444,0.8371631714116137,1.0550592155634906,19.191419591710194,19.151245502271145,19.334419525902522,18.9821898122094,123.07698460200552,100.03629227551899,123.07698460200552,169.74247438625994
20210523,89875,20393,260.268,16.844,59358.38568533,main,bright,mainbright,1124.1331787109375,313.2911071777344,180.0,bright,0.85,1.0470659732818604,0.08593982458114624,1.3186010122299194,182.11785888671875,45.974639892578125,9.94050407409668,26.328155517578125,14.458945836592466,2237.793701171875,2681.5791015625,513.4541625976562,4286.91650390625,395.3819274902344,313.2911071777344,165.40684174669676,232.13687133789062,269.6828918457031,314.1851806640625,1.0121577562426274,1.0542444778248183,0.5736679341914157,0.4139385027618392,0.19038207961590248,0.9953296297984643,0.9848885505864942,0.9821916582450594,1.0537153621501942,19.364290481687746,19.277286663812156,19.46064394041472,19.094076554429215,247.7561609664962,206.9695410916226,247.7561609664962,382.44128592910175
